RegionID,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,SizeRank,RegionName,RegionType,StateName,lat,lng
394605,0.05217391304347826,0.05102040816326531,0.06323185011709602,0.05908096280087528,0.06208425720620843,0.05191873589164785,0.05476190476190476,0.06091370558375635,0.0670391061452514,0.0694006309148265,0.05782312925170068,0.06188925081433225,0.06865671641791045,0.08356545961002786,0.08635097493036212,0.08152173913043478,0.07772020725388601,0.07107843137254902,0.08495145631067962,0.07052896725440806,0.064,0.049315068493150684,0.0684931506849315,0.08042895442359249,0.09322033898305085,0.08547008547008547,0.09248554913294797,0.08732394366197183,0.08732394366197183,0.08403361344537816,0.09550561797752809,0.0955223880597015,0.10689655172413794,0.10038610038610038,0.1111111111111111,0.1124031007751938,0.12056737588652482,0.1196319018404908,0.11695906432748537,0.12222222222222222,0.13709677419354838,0.13385826771653545,0.13766233766233765,0.13055555555555556,0.13496932515337423,0.12318840579710146,0.13821138211382114,0.14919354838709678,0.19230769230769232,0.17192982456140352,0.18151815181518152,0.1838006230529595,0.19756838905775076,0.18446601941747573,0.1598639455782313,0.14432989690721648,0.13186813186813187,0.12595419847328243,0.13636363636363635,0.17670682730923695,0.1803921568627451,0.1975806451612903,0.19834710743801653,0.20930232558139536,0.1951219512195122,0.17801047120418848,0.15463917525773196,0.14594594594594595,0.13333333333333333,0.1488095238095238,548,"Fort Madison, IA",msa,IA,40.6311415,-91.3084007
394606,,0.047619047619047616,0.029411764705882353,0.04371584699453552,0.039473684210526314,0.05263157894736842,0.046153846153846156,0.045714285714285714,0.050955414012738856,0.07092198581560284,0.06666666666666667,0.0625,0.05,0.12021857923497267,0.14736842105263157,0.19047619047619047,0.15,0.15591397849462366,0.14893617021276595,0.15300546448087432,0.15286624203821655,0.1347517730496454,0.14925373134328357,0.1643835616438356,0.1780821917808219,0.19205298013245034,0.22818791946308725,0.25517241379310346,0.25735294117647056,0.2265625,0.22556390977443608,0.22764227642276422,0.21238938053097345,0.18095238095238095,0.15789473684210525,0.14925373134328357,0.12413793103448276,0.11538461538461539,0.12179487179487179,0.11949685534591195,0.1317365269461078,0.21764705882352942,0.2802547770700637,0.31386861313868614,0.23931623931623933,0.1896551724137931,0.1557377049180328,0.1619718309859155,0.14189189189189189,0.12883435582822086,0.11695906432748537,0.10471204188481675,0.1076923076923077,0.08247422680412371,0.08421052631578947,0.08139534883720931,0.08588957055214724,0.0784313725490196,0.09271523178807947,0.09655172413793103,0.08441558441558442,0.07303370786516854,0.06349206349206349,0.06557377049180328,0.05714285714285714,0.05232558139534884,0.06395348837209303,0.06832298136645963,0.07333333333333333,0.07142857142857142,827,"Fort Morgan, CO",msa,CO,40.2502582,-103.799951
394609,0.10678642714570859,0.11522048364153627,0.11496949788831534,0.11327762302692665,0.10032664489034064,0.09420631182289213,0.08604206500956023,0.08313194780086998,0.08254127063531766,0.09002557544757034,0.10036978341257263,0.11378780112762686,0.12506303580433686,0.12844957350727546,0.1268958543983822,0.12353241449719245,0.12058526740665994,0.116758933064922,0.11483007209062822,0.1088139281828074,0.10831381733021077,0.109167671893848,0.11839708561020036,0.13182897862232779,0.1391465677179963,0.1611698817672682,0.1768837803320562,0.19770408163265307,0.20485883125410373,0.21282593375616632,0.21319018404907975,0.2010178117048346,0.19276018099547512,0.18755803156917364,0.20406189555125726,0.22844036697247708,0.2556869881710646,0.26424870466321243,0.25349794238683127,0.23133776792313376,0.21821889870836167,0.216,0.21369294605809128,0.210989010989011,0.19615692554043235,0.20949957591178966,0.21244444444444444,0.23339011925042588,0.22450657894736842,0.22369446609508964,0.21032934131736528,0.19956772334293948,0.1878491620111732,0.17004898530440868,0.1504548635409377,0.13835125448028673,0.13171839515518546,0.14195583596214512,0.15004122011541632,0.17287866772402855,0.18333333333333332,0.19236883942766295,0.18612521150592218,0.1762114537444934,0.16857899382171226,0.15706806282722513,0.14808510638297873,0.1300174520069808,0.11915673693858846,0.12221144519883609,196,"Fort Smith, AR",msa,AR,35.3880338,-94.4265011
394612,0.008307372793354102,0.008478568064060292,0.009865470852017937,0.008435259384226065,0.009181969949916527,0.007027697395618024,0.005396430053964301,0.004411116012351125,0.003952569169960474,0.006772009029345372,0.009511731135066582,0.012410189418680601,0.011741682974559686,0.012873025160912814,0.013941018766756031,0.013466334164588529,0.010994263862332695,0.009840674789128397,0.009350163627863487,0.008871365204534253,0.007190265486725664,0.007425742574257425,0.011854951185495118,0.012658227848101266,0.013828238719068414,0.14002557544757033,,,,0.1452513966480447,0.10082063305978899,0.13488975356679636,0.10387596899224806,0.22279348757497858,0.3110236220472441,0.41957364341085274,0.38953488372093026,0.40274414850686036,0.39090262970859985,0.37210756722951843,0.36449704142011835,0.35714285714285715,0.36796536796536794,0.3583106267029973,0.35546875,0.35892691951896394,0.3736951983298539,0.39468503937007876,0.38548951048951047,0.38352059925093634,0.3607095926412615,0.3582089552238806,0.3498470948012232,0.3392857142857143,0.3183279742765273,0.2944827586206897,0.2876386687797147,0.2920268972142171,0.3135498320268757,0.3447880870561283,0.3572938689217759,0.3572727272727273,0.3430830039525692,0.33358098068350667,0.3054016620498615,0.27168021680216803,0.24642392717815345,0.22678331090174966,0.22641509433962265,0.23263327948303716,132,"Fort Wayne, IN",msa,IN,41.0799898,-85.1386015
394613,,,,,,,,,,,,,,,,,,,,,,,,,0.07228915662650602,0.10975609756097561,,,0.23595505617977527,0.15217391304347827,0.1134020618556701,0.12121212121212122,0.12941176470588237,0.2391304347826087,0.3146067415730337,0.3564356435643564,0.3619047619047619,0.3448275862068966,0.3464566929133858,0.3333333333333333,0.30864197530864196,0.2937853107344633,0.27040816326530615,0.28415300546448086,0.2823529411764706,0.3,0.319672131147541,0.3412698412698413,0.33088235294117646,0.31976744186046513,0.3036649214659686,0.30569948186528495,0.2905027932960894,0.2919254658385093,0.2789115646258503,0.2463768115942029,0.2204724409448819,0.2184873949579832,0.26126126126126126,0.2857142857142857,0.31896551724137934,0.3162393162393162,0.33653846153846156,0.3157894736842105,0.30927835051546393,0.27722772277227725,0.23076923076923078,0.2127659574468085,0.1927710843373494,0.23684210526315788,790,"Frankfort, IN",msa,IN,40.2797657,-86.5108244
394614,0.17136659436008678,0.1640625,0.15498154981549817,0.1561938958707361,0.16485507246376813,0.1589648798521257,0.15930902111324377,0.14549180327868852,0.14253897550111358,0.14352941176470588,0.15012106537530268,0.18140589569160998,0.2017738359201774,0.21818181818181817,0.2116279069767442,0.19954648526077098,0.19624217118997914,0.19433198380566802,0.19096509240246407,0.17943107221006566,0.1630695443645084,0.18393782383419688,0.20604395604395603,0.22826086956521738,0.2138728323699422,0.21037463976945245,0.23952095808383234,0.25787965616045844,0.27247191011235955,0.2564841498559078,0.2564841498559078,0.23939393939393938,0.23076923076923078,0.23934426229508196,0.27017543859649124,0.31636363636363635,0.3176470588235294,0.3062015503875969,0.29577464788732394,0.29721362229102166,0.2907608695652174,0.2579787234042553,0.24093264248704663,0.239247311827957,0.24561403508771928,0.2516778523489933,0.2578125,0.29961089494163423,0.31007751937984496,0.32269503546099293,0.3076923076923077,0.2871287128712871,0.2610062893081761,0.24233128834355827,0.22955974842767296,0.2119205298013245,0.19217081850533807,0.21818181818181817,0.23265306122448978,0.26907630522088355,0.27459016393442626,0.2793522267206478,0.2594142259414226,0.25833333333333336,0.2653846153846154,0.2730627306273063,0.25448028673835127,0.22519083969465647,0.20987654320987653,0.22325581395348837,471,"Frankfort, KY",msa,KY,38.2009055,-84.8732836
394615,0.09046454767726161,0.08525345622119816,0.08863636363636364,0.0875,0.09487179487179487,0.08648648648648649,0.08683473389355742,0.07530120481927711,0.06875,0.07006369426751592,0.08176100628930817,0.09375,0.1148036253776435,0.12462908011869436,0.12680115273775217,0.11647727272727272,0.10526315789473684,0.08672086720867209,0.07417582417582418,0.07520891364902507,0.08529411764705883,0.10670731707317073,0.12149532710280374,0.11212121212121212,0.08682634730538923,0.06906906906906907,0.09705882352941177,0.1308139534883721,0.15522388059701492,0.1592356687898089,0.17465753424657535,0.17647058823529413,0.19591836734693877,0.18636363636363637,,0.23728813559322035,0.2485207100591716,0.26704545454545453,0.21808510638297873,0.22,0.182648401826484,0.16591928251121077,0.15418502202643172,0.17535545023696683,0.1875,0.1711229946524064,0.17777777777777778,0.18518518518518517,0.19597989949748743,0.15948275862068967,0.1328125,0.099644128113879,0.09395973154362416,0.08888888888888889,0.0880503144654088,0.07717041800643087,0.061855670103092786,0.05782312925170068,0.06930693069306931,0.08928571428571429,0.09064327485380116,0.07734806629834254,0.06557377049180328,0.06382978723404255,0.0748663101604278,0.06793478260869565,0.06284153005464481,0.056022408963585436,0.05621301775147929,0.05466237942122187,847,"Fredericksburg, TX",msa,TX,30.2752011,-98.8719843
394616,0.10543130990415335,0.11212121212121212,0.11144578313253012,0.13293051359516617,0.121875,0.12779552715654952,0.10197368421052631,0.0979020979020979,0.09126984126984126,0.07792207792207792,0.08294930875576037,0.09956709956709957,0.1306122448979592,0.13584905660377358,0.125,0.12203389830508475,0.12025316455696203,0.12149532710280374,0.10344827586206896,0.09803921568627451,0.08960573476702509,0.0984251968503937,0.09583333333333334,0.11475409836065574,0.128099173553719,0.1440677966101695,0.15546218487394958,0.16942148760330578,0.1774193548387097,0.1700404858299595,0.1638655462184874,0.15813953488372093,0.13978494623655913,0.12195121951219512,0.11842105263157894,0.16447368421052633,0.2125,0.24719101123595505,0.235,0.2119815668202765,0.20675105485232068,0.2125984251968504,0.20817843866171004,0.18888888888888888,0.18775510204081633,0.1895734597156398,0.21739130434782608,0.2411764705882353,0.2696629213483146,0.2804232804232804,0.2736318407960199,0.2660098522167488,0.24630541871921183,0.21428571428571427,0.19895287958115182,0.17204301075268819,0.1787709497206704,0.1791907514450867,0.17613636363636365,0.18579234972677597,0.20212765957446807,0.266304347826087,0.27807486631016043,0.2712765957446808,0.23195876288659795,0.23316062176165803,0.21649484536082475,0.20418848167539266,0.18181818181818182,0.18285714285714286,657,"Freeport, IL",msa,IL,42.2966861,-89.6212271
394617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07801418439716312,0.11678832116788321,0.14634146341463414,,0.2,0.30337078651685395,0.38202247191011235,0.3780487804878049,0.3118279569892473,0.2702702702702703,0.27906976744186046,0.2962962962962963,0.32558139534883723,0.3,0.288,0.28440366972477066,0.29545454545454547,0.34615384615384615,0.3409090909090909,0.36036036036036034,0.33858267716535434,0.3028169014084507,0.2777777777777778,0.28289473684210525,0.2671232876712329,0.24475524475524477,0.21374045801526717,0.19658119658119658,0.22549019607843138,0.25555555555555554,0.30337078651685395,0.29473684210526313,0.29906542056074764,0.27906976744186046,0.2553191489361702,0.2597402597402597,0.23448275862068965,0.20270270270270271,0.16326530612244897,0.14965986394557823,0.16312056737588654,735,"Fremont, NE",msa,NE,41.4338363,-96.4960449
394618,0.20883534136546184,0.19157088122605365,0.18411552346570398,0.17192982456140352,0.17993079584775087,0.17857142857142858,0.19047619047619047,0.1791044776119403,0.17670682730923695,0.17040358744394618,0.16666666666666666,0.18309859154929578,0.2026431718061674,0.20242914979757085,0.2,0.19927536231884058,0.19494584837545126,0.18045112781954886,0.16541353383458646,0.15503875968992248,0.1625,0.16901408450704225,0.19047619047619047,0.20093457943925233,0.20673076923076922,0.22167487684729065,0.24271844660194175,0.2619047619047619,0.2722772277227723,0.26666666666666666,0.27312775330396477,0.25339366515837103,0.24736842105263157,0.2468354430379747,0.26717557251908397,0.2926829268292683,0.33043478260869563,0.3412698412698413,0.35294117647058826,0.32894736842105265,0.30113636363636365,0.28125,0.271356783919598,0.2826086956521739,0.3032258064516129,0.29770992366412213,0.3047619047619048,0.3089430894308943,0.33088235294117646,0.3151515151515151,0.3142857142857143,0.31016042780748665,0.31155778894472363,0.30569948186528495,0.29411764705882354,0.30120481927710846,0.2847222222222222,0.30833333333333335,0.3106796116504854,0.3333333333333333,0.33653846153846156,0.33636363636363636,0.3277310924369748,0.32592592592592595,0.2972972972972973,0.30344827586206896,0.2949640287769784,0.2740740740740741,0.2421875,0.22131147540983606,541,"Fremont, OH",msa,OH,41.3473413,-83.1134972
394619,0.04442282749675746,0.04714714714714715,0.05330243337195829,0.05406927626020839,0.05013850415512466,0.045,0.04137545429130556,0.04053254437869822,0.04020585397233837,0.03982300884955752,0.043403375818119184,0.04513668150031786,0.048625792811839326,0.04936530324400564,0.04925290536801328,0.04948852640309649,0.05027932960893855,0.049943246311010214,0.04763287830380482,0.04654747225647349,0.049022968803565305,0.053974121996303144,0.057640232108317216,0.05873715124816446,0.08616187989556136,0.11902985074626865,,,0.17660728117738186,0.16988416988416988,0.1652276295133438,0.16822429906542055,0.1723312589755864,0.17115177610333693,0.17191011235955056,0.1729758149316509,0.170767004341534,0.15817223198594024,0.14979591836734693,0.14653846153846153,0.14620535714285715,0.21805309734513276,0.2647796488713723,0.3183364839319471,0.30376344086021506,0.313585291113381,0.32211538461538464,0.3291566265060241,0.31891655744866754,0.3020711215318484,0.2654320987654321,0.23843058350100604,0.22483660130718955,0.2175925925925926,0.2096160498097544,0.19042232277526394,0.1794005909666526,0.19101654846335697,0.2167689161554192,0.2540427751695357,0.27647058823529413,0.28713910761154854,0.28016359918200406,0.2677677677677678,0.24530168150346193,0.22785433070866143,0.21720326765977896,0.20790629575402636,0.20376175548589343,0.2045328911000553,57,"Fresno, CA",msa,CA,36.7295295,-119.70886126075588
394620,0.015895953757225433,0.01912568306010929,0.01683937823834197,0.019777503090234856,0.015606242496998799,0.014962593516209476,0.013123359580052493,0.015256588072122053,0.016516516516516516,0.017350157728706624,0.01794453507340946,0.023291925465838508,0.023183925811437404,0.026153846153846153,0.023148148148148147,0.024242424242424242,0.020989505247376312,0.019696969696969695,0.018633540372670808,0.018121911037891267,0.02120141342756184,0.02181818181818182,0.029038112522686024,0.03102189781021898,0.03529411764705882,0.040983606557377046,0.043209876543209874,0.043478260869565216,0.04426559356136821,0.043478260869565216,0.04697986577181208,0.042352941176470586,0.043478260869565216,,,,,0.2540983606557377,0.25,0.22273781902552203,0.2196652719665272,0.2066115702479339,0.21304347826086956,0.19858156028368795,0.2225,0.2369146005509642,0.2552552552552553,0.25671641791044775,0.25068870523415976,0.23880597014925373,0.2288329519450801,0.2087912087912088,0.20507399577167018,0.19696969696969696,0.18043478260869567,0.16152019002375298,0.14583333333333334,0.16759776536312848,0.18694362017804153,0.20857142857142857,0.2112676056338028,0.22337662337662337,0.2202970297029703,0.21481481481481482,0.19602977667493796,0.17829457364341086,0.17048346055979643,0.15223097112860892,0.14705882352941177,0.14705882352941177,383,"Gadsden, AL",msa,AL,34.0128323,-86.0030251
