RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
102001,0,United States,country,,0.978402462613304,0.9818775079663795,0.984899278408634,0.9866899155597654,0.9864756386552606,0.9847858731270659,0.9819724447292377,0.9794095792481475,0.9774647336919612,0.9758258913164601,0.9739456010086965,0.97352378980511,0.9746946005402753,0.9777973096574722,0.9806353421763246,0.9827366499844752,0.9834975760031851,0.9826678759918174,0.9809270508939775,0.979101256397877,0.977897487400473,0.976808992106938,0.9753170590907191,0.975022884512386,0.9770592567207821,0.9805197870983307,0.9821645938041433,0.982833870854814,0.9841223206225768,0.9869158578832704,0.9893228183856809,0.9906940695205773,0.991588409177442,0.9913036734892992,0.9904698465862015,0.9905652996094533,0.994090908898228,1.0011067095075556,1.009403486856038,1.016268435835245,1.0191021691396893,1.0173512930511555,1.0122714873347425,1.0070247675395667,1.003518975365594,1.0017182941840088,1.0006924461381368,1.0025519247214005,1.008619703111518,1.0173773128936447,1.0237802898449166,1.0239836145083272,1.0176030214276564,1.007347830537382,0.9970739644825558,0.9895793411534459,0.9846760540980641,0.9807251839723262,0.9773029194597487,0.9762420645169222,0.9790961168955196,0.9851679090912833,0.9916991382285856,0.9966793142384724,0.9987659737929184,0.9982764858024119,0.995398470527848,0.9921152670295789,0.9885329127820723,0.9851701957614839,0.9818581038454847,0.9810311449227552
394913,1,"New York, NY",msa,NY,0.9761780654323703,0.97811545171581,0.9796391036301187,0.9820921065081829,0.9826274707287904,0.9842382185727295,0.9827361473530732,0.9815514632229569,0.9793290704105592,0.9784714359969247,0.9768134444032528,0.9754936359351759,0.9761888017574242,0.9762649283249812,0.9781959322762163,0.9785799543970866,0.9807068059068055,0.9806691933382631,0.9791383117097073,0.9771606378130193,0.9758089933846857,0.9753964827164086,0.9747466897422273,0.9737989494864969,0.9744992692221736,0.976972041771751,0.9797145106480382,0.9805292189939196,0.9817592890192768,0.9856689188096008,0.9911624200813995,0.9951678991137533,0.9968861702523588,0.9967270474573678,0.9958057001707249,0.9938250903893798,0.9925187546224018,0.9937344597914238,0.9983501716795589,1.0049459975599748,1.0104017964208982,1.0126658225882241,1.0113180893365175,1.0081768116958447,1.0049806460373298,1.0030969334034252,1.0020626918049664,1.001405680815835,1.003297421390619,1.0091520209367957,1.0173244600009,1.0249619884915713,1.026707366121345,1.023720154532467,1.0158596784252005,1.0080615064783043,1.00146964519067,0.9968792142073873,0.9926631014340432,0.9887371622595559,0.988770938313798,0.9935984939125267,1.0027393085131469,1.012108766289573,1.0193392448860479,1.0228962701202902,1.0222784767958526,1.018367086114352,1.0155471027642113,1.0123350281891186,1.0101703849666597,1.0064970782845362
753899,2,"Los Angeles, CA",msa,CA,0.9985825173872076,1.0011475190058812,1.003075627728028,1.0033134188872812,1.0021008065869372,1.0004234770935454,0.9975241692851978,0.9954711422373205,0.9926924988855282,0.9906471353603731,0.9879083118988542,0.987435890096965,0.9878982104199742,0.9904729782428198,0.9922558755745925,0.993993145392734,0.9945391916462132,0.9941316868905022,0.9935161660079963,0.9931567998465104,0.9934987779828021,0.9930391296065761,0.9924117571939961,0.993205861121368,0.9965852167347399,0.9996731280922845,0.9980368104515032,0.9949051456309749,0.9944684030013331,0.9978826480026656,1.0023619581866032,1.0052031846264118,1.007658060929624,1.008914658457956,1.009467347780874,1.0105733854059251,1.015002299560684,1.0224882087164595,1.030308671528097,1.036136658608972,1.0386483085583105,1.0377477381399671,1.0335692360138753,1.0295752041162551,1.0283653123113852,1.029526119492753,1.0306398500143532,1.0364643776772657,1.0454147552319846,1.0559158214522357,1.0580750420208669,1.0515964479176005,1.036799754299201,1.019829003230128,1.0059085585379035,0.997997459747455,0.9933043165173109,0.9894967652249882,0.985813440659682,0.98650222490306,0.9915740373758196,0.9993877020854773,1.007173966030722,1.012706018304131,1.0168982596639033,1.0184637815322335,1.0173280703314698,1.0141679689797252,1.0105374364338136,1.0071604422719558,1.0041191913342706,1.0047427432423028
394463,3,"Chicago, IL",msa,IL,0.9696019441978337,0.9733423570915272,0.9766379954774752,0.9787368900613957,0.97861970529998,0.9775721681961009,0.9755606608165883,0.9731480998980538,0.9710625500265602,0.9688619746050143,0.9669690644358847,0.9670060876897675,0.969597200448198,0.9737558277738745,0.9765877056208755,0.9775222198437937,0.9772021956945399,0.9763705398676047,0.9749338378946849,0.9732223777216923,0.9712925318238955,0.9696821741189806,0.967966030116433,0.9672731303055416,0.9691072422772488,0.9726572786706553,0.9745800006571844,0.9748961691109542,0.9759752761340273,0.9786157412838424,0.9809260078361369,0.9815466155393059,0.9819059412265404,0.981690818737543,0.9809903734782318,0.9809139844800132,0.9833816842071199,0.988738067219523,0.9955202386537,1.0012737111599717,1.0040202475751114,1.00329473186053,0.9992599005388234,0.9947390758908785,0.9911927973797452,0.9896513952610794,0.9879281776135457,0.9884906912986017,0.9926193181020029,1.0009374003961324,1.0087712351524278,1.012395716728624,1.0105276608691547,1.003840469781527,0.9953966362766837,0.9886129409905874,0.9841762670415295,0.9813706011902043,0.978739452458916,0.9790183504069233,0.9828210246952231,0.9904634344127015,0.9981726710061448,1.0042620207707256,1.0065681283857548,1.0057534091609348,1.0031799115823719,0.9993532600148111,0.9949561994250021,0.9901118203985746,0.9874607385644049,0.986902803239658
394514,4,"Dallas, TX",msa,TX,0.986809702517248,0.9901643781028113,0.9923662812928331,0.9930287212045691,0.9920413886442151,0.9893673450104092,0.9873553190228069,0.9853213050176054,0.9838703403016691,0.9817404070381691,0.9797156454227185,0.9794951388763541,0.980935079577546,0.983335588625185,0.9850426305369441,0.9862203001039646,0.9862979684611884,0.9858411388609861,0.98420970390671,0.9827210612605556,0.9813440535231289,0.9803640277611979,0.979663449626116,0.9798950444949082,0.9817193378765613,0.98404640969129,0.9852553019292865,0.9862812925988337,0.9874726590125494,0.9894131402905675,0.9910162544165741,0.992002787283447,0.9925318523627142,0.9924294319115404,0.9929050611124784,0.9954463671340027,1.0016058248395256,,,,,1.034505176888929,1.0268882101385792,1.0196705055777338,1.0158796095586693,1.0155200996618134,1.0166932037214769,1.0226996340096297,1.0347365917902869,1.0489437627972358,1.0568694186427277,1.0523453811666694,1.0373516202425754,1.0177672110982885,1.0004642768026526,0.9898875311613663,0.9837996447824878,0.9797363901945358,0.9765609275099574,0.9763335313864582,0.9801798674510346,0.9861984597846819,0.9916353967640207,0.9944691517231224,0.9940395671807108,0.9911418266842927,0.9875285424035988,0.9844073277202726,0.9817496253874832,0.9799630103223986,0.9778178222923221,0.9786023120407839
394692,5,"Houston, TX",msa,TX,0.9686417923037168,0.9713075745278537,0.973475788166771,0.9752757590136065,0.9757249298755643,0.975403685710497,0.974129915779477,0.9723898495731239,0.9707949661917139,0.9702827576635028,0.9697587209176444,0.970136209765298,0.9708282009494562,0.9726795325248597,0.9748268830331982,0.97668245019314,0.9771762779963525,0.976052637830907,0.9743484212239476,0.9729656288755667,0.9728508423518338,0.9724078478777315,0.9720718049281372,0.9715303954185721,0.9727384168251412,0.9748067906921719,0.9760885989789504,0.9769146298207959,0.9778066926230965,0.9792626324311189,0.9803042628391759,0.9805977167916335,0.9810048294554107,0.9807490733752372,0.9805146684154193,0.9809576013935977,0.9836067820542006,0.9885204731966958,0.9948136158190707,,,1.0041487358745558,1.0002381272916987,0.9959242179946103,0.9932304335110742,0.9923236819744616,0.9925667727946331,0.9943480540313656,0.9988056513703697,1.005077351451405,1.0106912220189026,1.0115725382949377,1.0075497333861372,0.999098406557125,0.9897381656299126,0.9822980141534056,0.9769545109882901,0.9741368616112572,0.9712582151045465,0.9714057171433516,0.9730057255203817,0.9776802185216025,0.9811566293573065,0.9834980236566664,,,0.9795991653533087,0.9770160116699108,0.974705013935368,0.9728426383475296,0.9704034717623466,0.9704380044594063
395209,6,"Washington, DC",msa,VA,0.9893164090339632,0.9935993848388059,0.9958217912457598,0.9971444008301341,0.9957819884235266,0.993805905691663,0.9924232429564533,0.9915964665935131,0.9910485163865479,0.9902320450471754,0.9885452286958496,0.9884541430672877,0.9897480834592356,0.9932296205128214,0.9954258541380111,0.996084108558389,0.9951151404631481,0.994191619114194,0.9929497330908363,0.9925812273713728,0.9917950992480362,0.9910248995668379,0.9890893310488943,0.9896047436269028,0.9927696426804973,0.9967115262732259,0.9973237617787025,0.996834743587284,0.9975255971257674,1.0001931068977623,1.002117105778667,1.0038485263914445,1.0048392142344955,1.005011316391222,1.0042520545382518,1.0056613901047866,1.0112848766389233,1.018993972427675,1.0265666938873221,1.0293062057728706,1.026940325693972,1.0200900326556945,1.0128170515228474,1.0080718380082254,1.0053156800015426,1.0044584730964834,1.003832646105342,1.0088891005538887,1.0182176628788462,1.0294330596917807,1.0345442724869696,1.0303900377182347,1.0202618942572528,1.0081654177232044,1.000154124727914,0.9960906569011437,0.994097402094282,0.9917123102515418,0.9888677180942952,0.9905865680987237,0.9963210695619239,1.0051948942990474,1.0117815853911118,1.0150770269315055,1.0146392352117493,1.0119026086002405,1.0080956254862865,1.0050404514130358,1.0016543413230832,0.9988826013846833,0.9957161164178995,0.9984214087684258
394974,7,"Philadelphia, PA",msa,PA,0.9722796328681055,0.9750023761663549,0.9781933290781373,0.9792014036104139,0.9808199008506718,0.9806952870389019,0.9791504069951517,0.9771347160811867,0.9750523962828138,0.9730547718287542,0.9705395551669552,0.9697307254220902,0.9711521648068105,0.9735715528625635,0.9764563854397373,0.9792116643463631,0.9810837781637832,0.9802137422882984,0.9774292870286251,0.9765220699587173,0.9763068861231936,0.9762596855404944,0.9729708255812058,0.9720271072542243,0.9735559584072142,0.9781487704622155,0.9795431106774194,0.9804352252474865,0.9818397319057376,0.9860075896051171,0.9891796222600625,0.991360565199581,0.9921893762881457,0.9923114609484173,0.9909185990735558,0.9890168880787598,0.9910208503219944,0.9959354918354482,1.0040746896422137,1.0109169205662918,1.0155053433765653,1.0152688587074898,1.0101435333877118,1.0041140442669185,0.999183661480196,0.9973253611422717,0.9965613783560507,0.997049056832641,1.000869850255275,1.009632674646775,1.0194064192574792,1.026027178532199,1.0232503701335733,1.016256817165534,1.005791739966178,0.9991907016282555,0.9937071363463935,0.9886594724731177,0.9824661987290392,0.979878433553463,0.9833044267311712,0.990831510329581,0.999050890561481,1.0060471711705326,1.0110742898934917,1.013107967136609,1.0092242108323806,1.0045735743412518,0.9991731517627164,0.9950860215685683,0.9908062096040547,0.98875372677877
394856,8,"Miami, FL",msa,FL,0.9567472346319126,0.9572383066760451,0.9576641397961488,0.9585149216985623,0.9594940859272331,0.9599546741194708,0.9601842088915244,0.9587860370777607,0.9582508868044415,0.9578134731022363,0.9574367436479395,0.957208997779975,0.9563064825189782,0.9568768098332298,0.9574555377129368,0.9587710752021863,0.9599646749854878,0.9607167054402214,0.9600345455972631,0.9597996256823564,0.9594654448754963,0.9594635034173954,0.9580114400670873,0.9572614456763694,0.9579531227256796,0.9599053357573388,0.9593247794932397,0.9585884928136856,0.958688598304618,0.9608721578333244,0.9623296240008336,0.9631953856858283,0.9641386770518379,0.9644236516536343,0.9641388884519544,0.9635169803902706,0.9649820298563009,0.9676566627892664,0.9715914366560169,0.9756447327052551,0.9792787890178006,0.9811066218167852,0.9810051352646597,0.9801320152547756,0.9791392671427079,0.9798198454240437,0.9800384770942802,0.9824724100697022,0.9858613585269348,0.9911697600903583,0.9959738192239507,0.9968406544381435,0.9941902581181498,0.9871795065564032,0.9799478429142341,0.9737226383783023,0.9689862287141059,0.9657347018470235,0.9621587066603329,0.961181724456834,0.961502337144478,0.963667217769741,0.9652713425160226,0.9663269400773845,0.9676791717796358,0.9679950864058169,0.9689225810535116,0.9682101877314983,0.9672313876982012,0.964138997766305,0.9610197794688266,0.9594161289201523
394347,9,"Atlanta, GA",msa,GA,0.9774872208464921,0.9811150671332557,0.9845071286363872,0.9856515145598325,0.9852757976154357,0.9835723183409059,0.9822911483567004,0.9800863652158943,0.9785380216308646,0.9765803999413011,0.9749483356986927,0.975148617189124,0.9763029032452563,0.9791146323850954,0.9808642466360619,0.9821098041670764,0.9825849235766427,0.9820648221668925,0.9811228971303678,0.9790054452851638,0.9776380150310081,0.9769810420509719,0.9762176463653006,0.9769634032699598,0.9782616545042103,0.9813841911923004,0.9827345871525511,0.9833436439888907,0.9844452018046618,0.9854335730380743,0.9877034935291554,0.9889243412745335,0.9899440340368991,0.9900529347524878,0.9898733135294308,0.9916292212242822,0.9954687667883603,1.002247059793435,1.0094921449985248,1.0150657482389718,1.0181257864423368,1.0173943876585938,1.0142506732290588,1.0099681323388163,1.0090121644722105,1.0096869657875966,1.009287902899183,1.009657148064495,1.0133776065913758,1.0210694399816997,1.0270112142783105,1.025896583255917,1.0196400153696799,1.007443174826026,0.996144193604755,0.9864776284238883,0.9820629498064918,0.9790655796145217,0.9776199391187138,0.9773968346171857,0.9802069593936142,0.9871747585706823,0.9924505643211806,0.9956390767303261,0.9946064520300255,0.9928760000723655,0.9900609239362441,0.9874304482114495,0.9849276500023952,0.9826329670000294,0.9800272366747116,0.9797515801403373
