RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
102001,0,United States,country,,226461.0,225294.0,225986.0,227103.0,228006.0,229050.0,230246.0,232204.0,233469.0,235619.0,236871.0,238241.0,238590.0,239463.0,240659.0,241922.0,243887.0,245227.0,247376.0,249720.0,250965.0,248667.0,246794.0,249687.0,257805.0,266584.0,272392.0,276517.0,277851.0,278826.0,280549.0,284491.0,290674.0,295435.0,299881.0,302076.0,304417.0,306569.0,309199.0,313149.0,315621.0,316893.0,319300.0,324644.0,333212.0,339366.0,341243.0,337011.0,331134.0,327015.0,325170.0,321539.0,316678.0,313571.0,316871.0,322125.0,327508.0,331434.0,334560.0,337295.0,338344.0,337993.0,336299.0,333246.0,331627.0,332897.0,337617.0
394913,1,"New York, NY",msa,NY,389621.0,393741.0,392319.0,393569.0,388373.0,387743.0,388611.0,387824.0,389333.0,387692.0,391639.0,392987.0,394183.0,393353.0,396774.0,401828.0,407359.0,410401.0,412982.0,415276.0,419251.0,420648.0,417351.0,411673.0,412653.0,423837.0,441143.0,456153.0,463940.0,467046.0,470881.0,475902.0,482605.0,484901.0,489971.0,494048.0,499210.0,503439.0,505269.0,507193.0,505815.0,508323.0,510605.0,518270.0,523317.0,530355.0,535998.0,543546.0,546434.0,542213.0,535150.0,528830.0,521459.0,522034.0,521950.0,525317.0,530826.0,538541.0,549792.0,557410.0,569149.0,572574.0,571037.0,566904.0,569260.0,574429.0,578171.0
753899,2,"Los Angeles, CA",msa,CA,632980.0,629590.0,629408.0,629050.0,625518.0,621923.0,618483.0,624161.0,627982.0,629869.0,632296.0,636281.0,637687.0,638308.0,638376.0,641830.0,648047.0,655905.0,661806.0,665785.0,658988.0,651545.0,649247.0,662274.0,685081.0,706249.0,720896.0,726847.0,729175.0,731312.0,740648.0,754251.0,772211.0,788422.0,801276.0,807177.0,809609.0,812690.0,819333.0,825624.0,836136.0,843249.0,855110.0,866282.0,882314.0,893345.0,895282.0,882141.0,867105.0,855645.0,852238.0,844446.0,832757.0,825994.0,828050.0,835882.0,839854.0,842790.0,851091.0,863275.0,876209.0,880904.0,886788.0,893949.0,897237.0,895468.0,903206.0
394463,3,"Chicago, IL",msa,IL,224464.0,221087.0,221397.0,225217.0,226617.0,229033.0,231391.0,235268.0,236070.0,234606.0,230976.0,228662.0,227436.0,228661.0,230402.0,232335.0,234029.0,235412.0,237447.0,242183.0,246195.0,243700.0,236165.0,235486.0,242758.0,253776.0,260122.0,262528.0,262790.0,261660.0,262422.0,265355.0,266962.0,271273.0,271558.0,271840.0,269299.0,269485.0,272056.0,273823.0,275586.0,276241.0,280068.0,280221.0,284744.0,286664.0,291013.0,286925.0,281850.0,278657.0,278196.0,279552.0,277343.0,277515.0,278018.0,281505.0,283590.0,287762.0,292815.0,297900.0,300091.0,301190.0,299803.0,299390.0,298050.0,300628.0,302706.0
394514,4,"Dallas, TX",msa,TX,256119.0,251757.0,249284.0,249616.0,250510.0,250010.0,249888.0,251065.0,254366.0,259232.0,262295.0,264462.0,263881.0,261497.0,261709.0,262265.0,263355.0,264382.0,265403.0,266459.0,269416.0,268619.0,269974.0,273432.0,281274.0,286303.0,290362.0,294603.0,296398.0,296392.0,301006.0,307219.0,315840.0,325264.0,334094.0,340975.0,342805.0,343316.0,345650.0,349957.0,352809.0,357099.0,362009.0,369317.0,382418.0,395840.0,404765.0,403426.0,398012.0,391637.0,387145.0,382257.0,374255.0,368289.0,367166.0,369299.0,372268.0,374574.0,380053.0,384267.0,386010.0,383983.0,380954.0,381255.0,379481.0,381131.0,382342.0
394692,5,"Houston, TX",msa,TX,221403.0,219679.0,218724.0,219770.0,220668.0,221103.0,221775.0,222388.0,224293.0,227941.0,230169.0,230396.0,229706.0,228221.0,228435.0,228844.0,231620.0,232670.0,234838.0,233569.0,234735.0,232545.0,234728.0,240144.0,247782.0,250866.0,253017.0,257539.0,260944.0,262118.0,264675.0,270507.0,278526.0,285187.0,290220.0,292469.0,293207.0,291595.0,292973.0,297310.0,301603.0,304522.0,308990.0,311414.0,317810.0,323227.0,328730.0,329411.0,324537.0,322055.0,318085.0,316359.0,310866.0,309035.0,309066.0,310663.0,312652.0,314362.0,317117.0,,,320585.0,320349.0,320694.0,318862.0,319344.0,322698.0
395209,6,"Washington, DC",msa,VA,379245.0,379099.0,380893.0,380910.0,384543.0,384949.0,388006.0,389192.0,393139.0,391565.0,389481.0,387570.0,388975.0,390260.0,393776.0,396548.0,401244.0,400719.0,405614.0,412135.0,418656.0,414928.0,407618.0,411110.0,421779.0,435476.0,440465.0,442031.0,439193.0,436465.0,433745.0,438764.0,444684.0,453862.0,458436.0,459249.0,458515.0,457200.0,461879.0,463176.0,464820.0,460327.0,462968.0,470785.0,487113.0,498768.0,500809.0,493258.0,486817.0,482446.0,482747.0,480504.0,472656.0,467607.0,472717.0,480880.0,492089.0,497889.0,507163.0,508602.0,509077.0,505892.0,508676.0,508937.0,510355.0,505753.0,512813.0
394974,7,"Philadelphia, PA",msa,PA,212679.0,213893.0,214216.0,215464.0,214604.0,213795.0,213986.0,217017.0,221925.0,222328.0,223601.0,223880.0,225948.0,225249.0,225818.0,228622.0,231157.0,233870.0,234569.0,239335.0,246754.0,244694.0,238441.0,235328.0,242551.0,254276.0,259897.0,263676.0,265038.0,265530.0,265782.0,265885.0,266395.0,267203.0,270293.0,274304.0,280240.0,280115.0,281681.0,281658.0,281557.0,280180.0,277902.0,278898.0,282499.0,289373.0,296751.0,298375.0,299956.0,297564.0,298371.0,297554.0,297668.0,295449.0,295621.0,297099.0,298911.0,302167.0,305421.0,310721.0,314523.0,314844.0,317698.0,321531.0,323086.0,321835.0,320553.0
394856,8,"Miami, FL",msa,FL,257574.0,257330.0,260158.0,261921.0,262187.0,260503.0,262130.0,266437.0,269813.0,268996.0,268090.0,269122.0,271411.0,272363.0,274600.0,276700.0,277422.0,278680.0,281371.0,286899.0,290568.0,292288.0,291314.0,294242.0,301373.0,307786.0,312236.0,313314.0,317477.0,321569.0,326041.0,328574.0,330729.0,332709.0,336493.0,339366.0,342664.0,343338.0,346940.0,352148.0,358799.0,364483.0,371192.0,379229.0,384443.0,389847.0,394328.0,396753.0,396720.0,398774.0,402424.0,404281.0,400488.0,401779.0,405937.0,414580.0,420994.0,424803.0,429294.0,431262.0,434416.0,439069.0,442568.0,442793.0,442072.0,442741.0,453399.0
394347,9,"Atlanta, GA",msa,GA,212072.0,213100.0,215178.0,219105.0,217423.0,218278.0,219207.0,221455.0,219863.0,222240.0,223476.0,226709.0,226532.0,227943.0,228515.0,230867.0,231985.0,233623.0,235890.0,240830.0,243937.0,241457.0,238498.0,241025.0,250123.0,258381.0,264423.0,267661.0,268485.0,270981.0,273023.0,276385.0,278924.0,283069.0,293126.0,299354.0,305959.0,308959.0,317125.0,324323.0,332407.0,333427.0,337805.0,338142.0,343192.0,346830.0,350186.0,349570.0,347913.0,344979.0,343749.0,341676.0,339175.0,337737.0,338977.0,344049.0,345898.0,346705.0,349088.0,354624.0,359767.0,359592.0,358599.0,355143.0,351307.0,349801.0,354319.0
394404,10,"Boston, MA",msa,MA,429364.0,425957.0,426535.0,426627.0,426970.0,427808.0,432505.0,438833.0,438726.0,439916.0,441327.0,444795.0,443941.0,443150.0,445476.0,445618.0,451340.0,453592.0,460891.0,468901.0,479000.0,479148.0,473010.0,469971.0,481693.0,499670.0,510444.0,511429.0,509918.0,509862.0,518412.0,525050.0,537681.0,547656.0,559575.0,564714.0,565486.0,562676.0,562195.0,565230.0,568298.0,566961.0,567626.0,576814.0,596945.0,612156.0,625281.0,625377.0,622098.0,612355.0,606246.0,601329.0,590600.0,581237.0,577127.0,586201.0,599790.0,612540.0,624210.0,634451.0,638196.0,635898.0,635664.0,636471.0,632421.0,633643.0,634950.0
394976,11,"Phoenix, AZ",msa,AZ,260087.0,259553.0,258559.0,259539.0,259379.0,261097.0,262201.0,265062.0,266020.0,267868.0,269388.0,270681.0,271964.0,273267.0,275733.0,277687.0,280391.0,284573.0,289936.0,295348.0,297296.0,295478.0,295370.0,299852.0,309111.0,317188.0,321658.0,326210.0,328397.0,334971.0,341819.0,351058.0,358946.0,368343.0,378130.0,387328.0,393227.0,400571.0,405725.0,414813.0,420263.0,427817.0,433861.0,443367.0,453826.0,461882.0,466831.0,462925.0,455650.0,445519.0,441425.0,435073.0,428980.0,422591.0,419646.0,421218.0,421933.0,425457.0,429261.0,431710.0,433701.0,432795.0,434712.0,438132.0,438875.0,438863.0,441525.0
395057,12,"San Francisco, CA",msa,CA,864421.0,858431.0,865370.0,865687.0,853321.0,840942.0,844193.0,859352.0,870839.0,871896.0,870364.0,863693.0,855482.0,853968.0,859530.0,865877.0,865755.0,862762.0,865648.0,867426.0,868476.0,855877.0,860494.0,880832.0,912027.0,932738.0,934804.0,938455.0,938858.0,946413.0,954625.0,970541.0,1006017.0,1037752.0,1064312.0,1070765.0,1070166.0,1067803.0,1067802.0,1071218.0,1062310.0,1065479.0,1081305.0,1122332.0,1170254.0,1203079.0,1200416.0,1159794.0,1106920.0,1088151.0,1089055.0,1090299.0,1060991.0,1028889.0,1005682.0,1019750.0,1031456.0,1046864.0,1053127.0,1064810.0,1076406.0,1090734.0,1101305.0,1111697.0,1087740.0,1059313.0,1059681.0
395025,13,"Riverside, CA",msa,CA,348007.0,349055.0,348054.0,348206.0,345726.0,347149.0,349300.0,352420.0,352907.0,354770.0,356316.0,358682.0,360724.0,364148.0,367943.0,368279.0,367435.0,368208.0,371093.0,373898.0,373731.0,373500.0,377341.0,385006.0,396222.0,406385.0,414381.0,420041.0,424236.0,429417.0,435306.0,442680.0,451844.0,461322.0,472335.0,480978.0,488621.0,492208.0,496586.0,501030.0,509330.0,516621.0,524143.0,530376.0,539823.0,547405.0,550709.0,544319.0,537819.0,531438.0,527779.0,516236.0,508001.0,502964.0,508381.0,509590.0,513924.0,517455.0,521664.0,521753.0,523086.0,523345.0,529565.0,531795.0,534300.0,534946.0,539079.0
394532,14,"Detroit, MI",msa,MI,168328.0,165982.0,164016.0,162164.0,162819.0,161587.0,163509.0,164994.0,166082.0,167454.0,169359.0,172170.0,172583.0,174145.0,173486.0,172633.0,172481.0,173456.0,174011.0,177640.0,182678.0,179282.0,180600.0,183776.0,192725.0,196573.0,195914.0,198600.0,197523.0,196395.0,193962.0,192597.0,195666.0,201456.0,207541.0,210939.0,211018.0,213390.0,213683.0,214175.0,213264.0,210844.0,212107.0,211018.0,214872.0,218483.0,226681.0,229831.0,228188.0,223723.0,221119.0,219382.0,217025.0,212114.0,213865.0,215966.0,220366.0,222066.0,225531.0,228173.0,226851.0,226826.0,227421.0,228200.0,227840.0,225317.0,230924.0
395078,15,"Seattle, WA",msa,WA,436297.0,433333.0,432209.0,430996.0,428492.0,432335.0,439650.0,448939.0,453471.0,458223.0,458835.0,456768.0,453759.0,452564.0,455765.0,456679.0,462691.0,468207.0,476694.0,483648.0,487704.0,484300.0,487636.0,494594.0,511160.0,525238.0,536600.0,543319.0,539993.0,543102.0,548684.0,566416.0,582774.0,603498.0,615094.0,623072.0,620887.0,618000.0,619712.0,623532.0,630493.0,628879.0,641606.0,662235.0,691504.0,706226.0,700153.0,683180.0,665240.0,660016.0,660452.0,654639.0,641046.0,631641.0,627292.0,630265.0,628910.0,638683.0,649603.0,660472.0,665088.0,665948.0,669761.0,670919.0,669838.0,664079.0,668280.0
394865,16,"Minneapolis, MN",msa,MN,246172.0,246540.0,249135.0,251159.0,251628.0,252501.0,254436.0,259890.0,262131.0,263220.0,262440.0,263039.0,264581.0,264890.0,266144.0,268354.0,271127.0,272356.0,272415.0,274819.0,278587.0,279008.0,277747.0,280048.0,286933.0,293760.0,298158.0,300699.0,301239.0,300389.0,299433.0,301875.0,307108.0,312863.0,318286.0,320260.0,323051.0,325594.0,327941.0,328401.0,326699.0,325968.0,325590.0,327856.0,333976.0,341386.0,347460.0,347894.0,345719.0,342733.0,340482.0,338399.0,333831.0,333636.0,332602.0,334196.0,332736.0,335596.0,341749.0,346863.0,351703.0,352116.0,351782.0,349266.0,344976.0,342052.0,342144.0
395056,17,"San Diego, CA",msa,CA,564276.0,565651.0,564715.0,560062.0,556211.0,557788.0,563435.0,564625.0,565698.0,563147.0,568829.0,568140.0,570446.0,567620.0,570626.0,576820.0,578713.0,584298.0,585367.0,589292.0,586032.0,579113.0,581538.0,593351.0,612345.0,629930.0,639925.0,646131.0,649497.0,651735.0,663459.0,678476.0,694592.0,710420.0,724030.0,732780.0,728720.0,729775.0,737181.0,751932.0,761921.0,768513.0,778904.0,796297.0,819021.0,835094.0,831605.0,818314.0,800764.0,794243.0,790983.0,786101.0,781018.0,776107.0,779146.0,788953.0,801011.0,814376.0,822750.0,835510.0,849719.0,858767.0,858784.0,858173.0,850137.0,848098.0,849884.0
395148,18,"Tampa, FL",msa,FL,200723.0,201457.0,201108.0,202207.0,202380.0,203910.0,205567.0,206817.0,208118.0,208966.0,210949.0,212743.0,214064.0,214637.0,215834.0,216912.0,219118.0,221155.0,224556.0,226904.0,229996.0,230850.0,231943.0,233675.0,238598.0,243991.0,248055.0,251198.0,252922.0,256528.0,259065.0,262016.0,264092.0,269337.0,276972.0,283095.0,288658.0,292965.0,298507.0,304411.0,312550.0,321198.0,329757.0,336276.0,342761.0,348790.0,354593.0,358604.0,357110.0,353968.0,351244.0,349130.0,346020.0,342337.0,344548.0,348584.0,351898.0,352889.0,354570.0,357392.0,361034.0,359421.0,358779.0,359905.0,361204.0,362469.0,363107.0
394530,19,"Denver, CO",msa,CO,392197.0,390990.0,391659.0,389993.0,390418.0,390414.0,391995.0,393193.0,394340.0,397721.0,399722.0,403348.0,403380.0,404371.0,405495.0,408518.0,408726.0,409862.0,411799.0,419699.0,421902.0,419876.0,416941.0,424314.0,435256.0,446015.0,453802.0,457735.0,459228.0,457090.0,461403.0,472148.0,489816.0,504955.0,516334.0,521977.0,526831.0,529407.0,532255.0,535748.0,541272.0,546623.0,555567.0,568729.0,585201.0,594098.0,593737.0,588788.0,581748.0,580211.0,576186.0,572287.0,560405.0,551273.0,549653.0,552198.0,556882.0,560558.0,565038.0,567087.0,566501.0,566000.0,567853.0,565101.0,561077.0,557459.0,559262.0
394358,20,"Baltimore, MD",msa,MD,260323.0,262289.0,261486.0,259365.0,256116.0,256028.0,254650.0,257922.0,261395.0,265808.0,268877.0,270474.0,270987.0,271744.0,271295.0,271017.0,270546.0,273121.0,274347.0,278615.0,284981.0,285243.0,281745.0,278914.0,288872.0,295440.0,302196.0,302642.0,300770.0,299732.0,298089.0,298336.0,293881.0,295291.0,298747.0,301972.0,303073.0,305946.0,311194.0,310637.0,309259.0,309697.0,312245.0,314952.0,317463.0,323149.0,327234.0,326236.0,324608.0,324622.0,323200.0,320153.0,315682.0,315253.0,316547.0,319918.0,324054.0,329211.0,333257.0,337372.0,338926.0,345110.0,343930.0,346044.0,339705.0,342172.0,341932.0
395121,21,"St. Louis, MO",msa,MO,166123.0,167516.0,169682.0,170301.0,170357.0,173107.0,173263.0,175541.0,174133.0,174569.0,174549.0,173142.0,173370.0,172072.0,174662.0,176012.0,178127.0,178504.0,177186.0,179136.0,181859.0,185211.0,185514.0,189208.0,190930.0,195193.0,195901.0,199971.0,198973.0,196209.0,196075.0,194918.0,195961.0,198007.0,202482.0,206739.0,209039.0,210846.0,210680.0,208193.0,206691.0,205198.0,203084.0,203784.0,208256.0,212780.0,218722.0,222255.0,223981.0,222837.0,219904.0,218415.0,214915.0,211597.0,212552.0,215539.0,220001.0,217962.0,221825.0,225733.0,231484.0,231320.0,227037.0,224681.0,221036.0,223444.0,227154.0
394943,22,"Orlando, FL",msa,FL,227920.0,229376.0,229629.0,231099.0,231293.0,232322.0,235176.0,235718.0,235669.0,235720.0,237750.0,240810.0,241318.0,242333.0,242731.0,242901.0,245324.0,247929.0,252036.0,252742.0,255309.0,256363.0,257899.0,258600.0,262531.0,264722.0,268025.0,269091.0,271360.0,273050.0,273731.0,276736.0,279106.0,282325.0,288132.0,296836.0,306543.0,311969.0,318021.0,324111.0,332998.0,338779.0,344712.0,351703.0,359320.0,366450.0,371398.0,370647.0,369175.0,365170.0,365888.0,366613.0,363473.0,360529.0,360149.0,365267.0,370024.0,373660.0,377498.0,381068.0,381737.0,380031.0,380030.0,381046.0,383472.0,379009.0,379799.0
394458,23,"Charlotte, NC",msa,NC,216319.0,215155.0,215528.0,215692.0,215071.0,216144.0,217328.0,219801.0,223414.0,226467.0,230933.0,233313.0,232408.0,232508.0,234375.0,237688.0,239553.0,240726.0,244106.0,246245.0,249617.0,245427.0,245823.0,248712.0,257783.0,262669.0,268319.0,272759.0,274218.0,275937.0,275994.0,279850.0,282795.0,288866.0,292962.0,298233.0,302622.0,309524.0,315328.0,321198.0,325567.0,329330.0,332704.0,333712.0,341599.0,349844.0,358564.0,359122.0,356861.0,352899.0,349172.0,347925.0,342605.0,344904.0,341051.0,344600.0,342819.0,346763.0,353602.0,358664.0,365595.0,361364.0,364003.0,358552.0,357218.0,354232.0,360991.0
395055,24,"San Antonio, TX",msa,TX,211864.0,211048.0,211997.0,211398.0,212283.0,210662.0,212262.0,213825.0,216395.0,217372.0,218287.0,219723.0,220579.0,220956.0,222586.0,220978.0,221641.0,221498.0,224180.0,226575.0,229025.0,229459.0,229726.0,233885.0,238994.0,244889.0,248651.0,252621.0,253773.0,255349.0,256480.0,258250.0,260337.0,263646.0,269002.0,276743.0,281605.0,285811.0,289689.0,294967.0,298341.0,299161.0,300417.0,304363.0,310730.0,318610.0,323684.0,323641.0,319107.0,317269.0,319041.0,316687.0,314103.0,308605.0,309049.0,306631.0,306714.0,306328.0,306288.0,308024.0,308212.0,307539.0,306619.0,305013.0,306683.0,305033.0,305707.0
394998,25,"Portland, OR",msa,OR,379198.0,376490.0,378791.0,377499.0,378369.0,375710.0,378585.0,381002.0,384029.0,385684.0,386528.0,387290.0,387988.0,387030.0,389027.0,390703.0,393425.0,396933.0,398639.0,402123.0,401505.0,400212.0,401217.0,406594.0,415428.0,424686.0,432486.0,436260.0,437785.0,440076.0,447653.0,455813.0,465240.0,473823.0,481692.0,486690.0,492020.0,493696.0,497803.0,499326.0,505534.0,507843.0,509440.0,517651.0,526320.0,536958.0,540606.0,542461.0,536142.0,531143.0,525328.0,523721.0,514891.0,505556.0,503518.0,504950.0,511656.0,515604.0,523526.0,529682.0,530487.0,533448.0,530738.0,530370.0,523723.0,520048.0,521062.0
395045,26,"Sacramento, CA",msa,CA,389129.0,386624.0,384681.0,385192.0,384334.0,385496.0,385866.0,387993.0,393573.0,398000.0,400719.0,400423.0,401615.0,400814.0,400529.0,401063.0,402260.0,403481.0,404182.0,412777.0,416848.0,417053.0,415825.0,423245.0,436513.0,448908.0,456267.0,460424.0,462909.0,466473.0,472016.0,483003.0,494686.0,508118.0,518488.0,524667.0,528093.0,528522.0,530522.0,534098.0,536996.0,540995.0,547974.0,561199.0,570596.0,576200.0,571790.0,567947.0,556302.0,547559.0,537579.0,534365.0,525712.0,524610.0,521715.0,522020.0,519901.0,522135.0,528289.0,537563.0,541821.0,547059.0,548362.0,547389.0,548656.0,546992.0,551661.0
394982,27,"Pittsburgh, PA",msa,PA,153543.0,153308.0,151750.0,152262.0,153191.0,153265.0,153771.0,153346.0,154614.0,155346.0,156339.0,158050.0,160003.0,159326.0,159481.0,159705.0,160607.0,161065.0,160306.0,162652.0,168346.0,168256.0,166340.0,165472.0,168764.0,174118.0,175463.0,178403.0,177015.0,175918.0,175639.0,180070.0,181355.0,185806.0,188217.0,194632.0,194120.0,195132.0,191823.0,191602.0,190531.0,190610.0,189954.0,189291.0,190944.0,194495.0,196817.0,199787.0,199648.0,197488.0,195045.0,192425.0,189314.0,184891.0,184431.0,185122.0,188926.0,189966.0,197187.0,199919.0,204030.0,202643.0,200462.0,197357.0,195370.0,197860.0,201686.0
394466,28,"Cincinnati, OH",msa,OH,160265.0,161184.0,162079.0,162491.0,161454.0,161213.0,162895.0,164694.0,165883.0,166459.0,166475.0,167002.0,166346.0,168881.0,169150.0,169677.0,169826.0,171934.0,172875.0,176703.0,177443.0,178078.0,176613.0,178909.0,182377.0,186079.0,188655.0,191236.0,192270.0,192150.0,190938.0,189210.0,190799.0,193030.0,201531.0,205966.0,211036.0,211498.0,212697.0,214750.0,216725.0,215861.0,216147.0,215586.0,219931.0,224277.0,227939.0,228434.0,225525.0,224834.0,223813.0,216280.0,214571.0,211109.0,218693.0,219116.0,227471.0,233269.0,237548.0,239223.0,239419.0,239972.0,241793.0,243151.0,246159.0,244521.0,248344.0
394355,29,"Austin, TX",msa,TX,310660.0,307077.0,307465.0,306991.0,308836.0,308419.0,304656.0,305695.0,309163.0,317849.0,324838.0,325870.0,324076.0,321704.0,324905.0,326237.0,329757.0,326946.0,330357.0,331699.0,335106.0,333680.0,335259.0,343472.0,353264.0,362104.0,368458.0,374445.0,378713.0,382017.0,395320.0,416012.0,443148.0,458603.0,471071.0,474176.0,476660.0,471758.0,466100.0,467420.0,471058.0,481050.0,491726.0,508688.0,527333.0,545171.0,547297.0,538554.0,520064.0,509320.0,500912.0,493033.0,479030.0,472181.0,463141.0,460981.0,456836.0,458796.0,462557.0,463033.0,465232.0,464426.0,463278.0,457987.0,457340.0,454348.0,457466.0
394775,30,"Las Vegas, NV",msa,NV,264390.0,267000.0,270899.0,270912.0,271633.0,271888.0,272195.0,274286.0,274134.0,275499.0,274171.0,275192.0,275779.0,278438.0,279457.0,280740.0,281850.0,283173.0,285972.0,288274.0,289232.0,289612.0,291131.0,294238.0,297492.0,300457.0,304630.0,308780.0,312068.0,315540.0,318953.0,325089.0,330349.0,337086.0,343556.0,353566.0,361092.0,366734.0,369746.0,374513.0,380345.0,388685.0,399743.0,410963.0,421110.0,427961.0,431577.0,427710.0,416551.0,407475.0,402570.0,398159.0,390211.0,383420.0,381017.0,383544.0,385626.0,389415.0,391404.0,394933.0,397346.0,397561.0,400311.0,399971.0,403296.0,402868.0,409762.0
394735,31,"Kansas City, MO",msa,MO,190058.0,190345.0,191400.0,194348.0,195873.0,197931.0,197980.0,201729.0,204430.0,209237.0,210017.0,209135.0,207843.0,206328.0,205173.0,203423.0,203944.0,205708.0,209661.0,215706.0,219857.0,219046.0,218245.0,220864.0,227359.0,235004.0,239335.0,242047.0,239451.0,240486.0,242700.0,244736.0,246412.0,247780.0,251306.0,255694.0,256367.0,258496.0,257094.0,259078.0,260416.0,260673.0,262727.0,266412.0,272688.0,281169.0,287162.0,288945.0,288091.0,285627.0,285161.0,280771.0,277625.0,273793.0,273452.0,273042.0,275354.0,278551.0,283407.0,287565.0,290613.0,290724.0,290070.0,290158.0,290371.0,289881.0,289885.0
394492,32,"Columbus, OH",msa,OH,178873.0,179047.0,178283.0,178076.0,182014.0,183918.0,184438.0,182332.0,184993.0,188285.0,190404.0,189315.0,187565.0,185978.0,187210.0,186000.0,186035.0,185716.0,185783.0,190547.0,194820.0,198221.0,195179.0,198984.0,204185.0,210140.0,211008.0,210530.0,211216.0,210844.0,208712.0,210738.0,217825.0,225610.0,230281.0,234593.0,239300.0,243133.0,243596.0,241318.0,239106.0,240310.0,237653.0,239881.0,244982.0,257041.0,263651.0,267015.0,264136.0,262496.0,260796.0,260730.0,257761.0,255599.0,254159.0,256373.0,261730.0,265498.0,271425.0,273785.0,278410.0,276901.0,275117.0,268619.0,268127.0,267910.0,271634.0
394705,34,"Indianapolis, IN",msa,IN,164193.0,164639.0,164104.0,164022.0,164126.0,167259.0,170215.0,172166.0,172001.0,171841.0,171733.0,174036.0,175520.0,177251.0,177359.0,176389.0,177548.0,179241.0,182572.0,186156.0,188829.0,191150.0,190270.0,193230.0,197701.0,203299.0,204601.0,204522.0,204034.0,203078.0,203716.0,203221.0,207466.0,210795.0,216152.0,220813.0,225015.0,228244.0,230795.0,232647.0,234616.0,233863.0,234530.0,235758.0,240816.0,245668.0,252166.0,254128.0,254265.0,252308.0,251269.0,249335.0,245808.0,244341.0,246371.0,248875.0,249777.0,251651.0,254075.0,257121.0,258736.0,260401.0,259892.0,258013.0,257635.0,260235.0,262054.0
394475,35,"Cleveland, OH",msa,OH,130311.0,131731.0,131790.0,131908.0,130788.0,134373.0,135446.0,138239.0,138083.0,140034.0,140013.0,141097.0,138846.0,136925.0,135072.0,135028.0,133673.0,134868.0,138690.0,144642.0,151005.0,150531.0,148334.0,145336.0,148553.0,152808.0,156740.0,157209.0,159051.0,159418.0,159622.0,157976.0,157285.0,158503.0,161192.0,163350.0,166871.0,167255.0,169160.0,168720.0,171149.0,171684.0,172684.0,171366.0,171545.0,171583.0,177330.0,179092.0,180684.0,177050.0,176535.0,175190.0,175426.0,173653.0,173521.0,174017.0,176966.0,178588.0,181404.0,182433.0,185446.0,185981.0,186169.0,185022.0,182668.0,180391.0,182435.0
395059,36,"San Jose, CA",msa,CA,1141681.0,1125433.0,1137167.0,1108380.0,1089451.0,1061861.0,1056486.0,1070258.0,1068377.0,1082936.0,1089036.0,1095923.0,1078846.0,1063769.0,1053689.0,1066448.0,1071962.0,1065165.0,1068908.0,1079351.0,1103428.0,1108018.0,1106326.0,1114384.0,1134981.0,1156440.0,1179043.0,1186201.0,1188945.0,1192229.0,1186517.0,1204361.0,1220796.0,1248517.0,1273225.0,1285808.0,1306220.0,1305045.0,1317967.0,1328486.0,1346926.0,1356677.0,1384359.0,1426566.0,1471660.0,1484013.0,1468656.0,1430951.0,1392771.0,1374265.0,1353181.0,1342731.0,1319431.0,1333195.0,1309590.0,1326542.0,1333461.0,1381782.0,1402655.0,1415912.0,1434471.0,1450227.0,1468573.0,1458857.0,1455618.0,1448051.0,1451528.0
394902,37,"Nashville, TN",msa,TN,256297.0,253333.0,253946.0,253971.0,255901.0,257321.0,258002.0,260578.0,263117.0,269343.0,273327.0,276083.0,276888.0,275393.0,276578.0,277639.0,281442.0,282647.0,283437.0,284174.0,286915.0,288370.0,287691.0,292980.0,298965.0,303928.0,308315.0,309426.0,310947.0,309417.0,312422.0,315572.0,322687.0,331060.0,343108.0,353846.0,360710.0,366202.0,374474.0,381306.0,385051.0,384962.0,391600.0,398470.0,411812.0,421973.0,427069.0,426142.0,419876.0,419082.0,412853.0,407055.0,400110.0,395759.0,398698.0,396874.0,399478.0,400578.0,402529.0,408941.0,413108.0,414920.0,417013.0,415957.0,414965.0,415891.0,420139.0
